,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
4036,ARG,South America,Argentina,2020-03-26,502.0,115.0,57.857,9.0,1.0,0.857,11.107,2.544,1.28,0.199,0.022,0.019,1.92,,,,,,,,,586.0,4203.0,0.093,0.013,382.0,0.008,0.25,4.0,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4037,ARG,South America,Argentina,2020-03-27,589.0,87.0,65.857,13.0,4.0,1.429,13.032,1.925,1.457,0.288,0.089,0.032,1.85,,,,,,,,,457.0,4660.0,0.103,0.01,414.0,0.009,0.262,3.8,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4038,ARG,South America,Argentina,2020-03-28,690.0,101.0,76.0,18.0,5.0,2.0,15.267,2.235,1.682,0.398,0.111,0.044,1.79,,,,,,,,,482.0,5142.0,0.114,0.011,436.0,0.01,0.252,4.0,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4039,ARG,South America,Argentina,2020-03-29,745.0,55.0,68.429,19.0,1.0,2.143,16.484,1.217,1.514,0.42,0.022,0.047,1.72,,,,,,,,,718.0,5860.0,0.13,0.016,504.0,0.011,0.236,4.2,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4040,ARG,South America,Argentina,2020-03-30,820.0,75.0,74.143,23.0,4.0,2.714,18.143,1.659,1.64,0.509,0.089,0.06,1.68,,,,,,,,,659.0,6519.0,0.144,0.015,557.0,0.012,0.233,4.3,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4041,ARG,South America,Argentina,2020-03-31,1054.0,234.0,95.286,27.0,4.0,3.0,23.321,5.177,2.108,0.597,0.089,0.066,1.65,,,,,,,,,670.0,7189.0,0.159,0.015,589.0,0.013,0.216,4.6,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,-1.39
4042,ARG,South America,Argentina,2020-04-01,1054.0,0.0,95.286,28.0,1.0,2.857,23.321,0.0,2.108,0.62,0.022,0.063,1.55,,,,,,,,,1071.0,8260.0,0.183,0.024,663.0,0.015,0.193,5.2,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4043,ARG,South America,Argentina,2020-04-02,1133.0,79.0,90.143,36.0,8.0,3.857,25.069,1.748,1.994,0.797,0.177,0.085,1.48,,,,,,,,,1671.0,9931.0,0.22,0.037,818.0,0.018,0.166,6.0,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4044,ARG,South America,Argentina,2020-04-03,1265.0,132.0,96.571,39.0,3.0,3.714,27.989,2.921,2.137,0.863,0.066,0.082,1.44,,,,,,,,,1604.0,11535.0,0.255,0.035,982.0,0.022,0.147,6.8,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4045,ARG,South America,Argentina,2020-04-04,1451.0,186.0,108.714,43.0,4.0,3.571,32.105,4.115,2.405,0.951,0.089,0.079,1.4,,,,,,,,,1403.0,12938.0,0.286,0.031,1114.0,0.025,0.137,7.3,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4046,ARG,South America,Argentina,2020-04-05,1451.0,0.0,100.857,44.0,1.0,3.571,32.105,0.0,2.232,0.974,0.022,0.079,1.32,,,,,,,,,1086.0,14024.0,0.31,0.024,1166.0,0.026,0.128,7.8,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4047,ARG,South America,Argentina,2020-04-06,1554.0,103.0,104.857,48.0,4.0,3.571,34.384,2.279,2.32,1.062,0.089,0.079,1.29,,,,,,,,,1368.0,15392.0,0.341,0.03,1268.0,0.028,0.121,8.3,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4048,ARG,South America,Argentina,2020-04-07,1628.0,74.0,82.0,56.0,8.0,4.143,36.021,1.637,1.814,1.239,0.177,0.092,1.25,,,,,,,,,1686.0,17078.0,0.378,0.037,1413.0,0.031,0.11,9.1,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4049,ARG,South America,Argentina,2020-04-08,1715.0,87.0,94.429,63.0,7.0,5.0,37.946,1.925,2.089,1.394,0.155,0.111,1.24,,,,,,,,,2008.0,19086.0,0.422,0.044,1547.0,0.034,0.104,9.6,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4050,ARG,South America,Argentina,2020-04-09,1795.0,80.0,94.571,72.0,9.0,5.143,39.716,1.77,2.092,1.593,0.199,0.114,1.22,,,,,,,,,1855.0,20941.0,0.463,0.041,1573.0,0.035,0.098,10.2,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4051,ARG,South America,Argentina,2020-04-10,1975.0,180.0,101.429,82.0,10.0,6.143,43.699,3.983,2.244,1.814,0.221,0.136,1.21,,,,,,,,,1719.0,22660.0,0.501,0.038,1589.0,0.035,0.101,9.9,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4052,ARG,South America,Argentina,2020-04-11,1975.0,0.0,74.857,83.0,1.0,5.714,43.699,0.0,1.656,1.836,0.022,0.126,1.19,,,,,,,,,1822.0,24482.0,0.542,0.04,1649.0,0.036,0.096,10.4,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4053,ARG,South America,Argentina,2020-04-12,2142.0,167.0,98.714,90.0,7.0,6.571,47.394,3.695,2.184,1.991,0.155,0.145,1.2,,,,,,,,,1588.0,26070.0,0.577,0.035,1721.0,0.038,0.093,10.8,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4054,ARG,South America,Argentina,2020-04-13,2208.0,66.0,93.429,97.0,7.0,7.0,48.854,1.46,2.067,2.146,0.155,0.155,1.19,,,,,,,,,1865.0,27935.0,0.618,0.041,1792.0,0.04,0.09,11.1,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4055,ARG,South America,Argentina,2020-04-14,2277.0,69.0,92.714,102.0,5.0,6.571,50.381,1.527,2.051,2.257,0.111,0.145,1.18,,,,,,,,,2112.0,30047.0,0.665,0.047,1853.0,0.041,0.093,10.8,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4056,ARG,South America,Argentina,2020-04-15,2443.0,166.0,104.0,111.0,9.0,6.857,54.054,3.673,2.301,2.456,0.199,0.152,1.19,,,,,,,,,2302.0,32349.0,0.716,0.051,1895.0,0.042,0.096,10.4,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4057,ARG,South America,Argentina,2020-04-16,2571.0,128.0,110.857,115.0,4.0,6.143,56.886,2.832,2.453,2.544,0.089,0.136,1.17,,,,,,,,,2358.0,34707.0,0.768,0.052,1967.0,0.044,0.096,10.4,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4058,ARG,South America,Argentina,2020-04-17,2669.0,98.0,99.143,123.0,8.0,5.857,59.054,2.168,2.194,2.721,0.177,0.13,1.16,,,,,,,,,2194.0,36901.0,0.816,0.049,2034.0,0.045,0.09,11.1,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4059,ARG,South America,Argentina,2020-04-18,2758.0,89.0,111.857,129.0,6.0,6.571,61.023,1.969,2.475,2.854,0.133,0.145,1.16,,,,,,,,,2281.0,39182.0,0.867,0.05,2100.0,0.046,0.091,11.0,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4060,ARG,South America,Argentina,2020-04-19,2839.0,81.0,99.571,132.0,3.0,6.0,62.816,1.792,2.203,2.921,0.066,0.133,1.17,,,,,,,,,1631.0,40813.0,0.903,0.036,2106.0,0.047,0.09,11.1,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4061,ARG,South America,Argentina,2020-04-20,2941.0,102.0,104.714,136.0,4.0,5.571,65.072,2.257,2.317,3.009,0.089,0.123,1.19,,,,,,,,,2384.0,43197.0,0.956,0.053,2180.0,0.048,0.087,11.5,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4062,ARG,South America,Argentina,2020-04-21,3031.0,90.0,107.714,147.0,11.0,6.429,67.064,1.991,2.383,3.253,0.243,0.142,1.2,,,,,,,,,2895.0,46092.0,1.02,0.064,2292.0,0.051,0.089,11.2,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4063,ARG,South America,Argentina,2020-04-22,3144.0,113.0,100.143,152.0,5.0,5.857,69.564,2.5,2.216,3.363,0.111,0.13,1.23,,,,,,,,,2660.0,48752.0,1.079,0.059,2343.0,0.052,0.084,11.9,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4064,ARG,South America,Argentina,2020-04-23,3435.0,291.0,123.429,165.0,13.0,7.143,76.003,6.439,2.731,3.651,0.288,0.158,1.25,,,,,,,,,2715.0,51467.0,1.139,0.06,2394.0,0.053,0.083,12.0,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4065,ARG,South America,Argentina,2020-04-24,3607.0,172.0,134.0,176.0,11.0,7.571,79.808,3.806,2.965,3.894,0.243,0.168,1.23,,,,,,,,,3304.0,54771.0,1.212,0.073,2553.0,0.056,0.084,11.9,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4066,ARG,South America,Argentina,2020-04-25,3780.0,173.0,146.0,185.0,9.0,8.0,83.636,3.828,3.23,4.093,0.199,0.177,1.21,,,,,,,,,2645.0,57416.0,1.27,0.059,2605.0,0.058,0.086,11.6,tests performed,,,,,,,,,,,,100.0,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4067,ARG,South America,Argentina,2020-04-26,3892.0,112.0,150.429,192.0,7.0,8.571,86.114,2.478,3.328,4.248,0.155,0.19,1.18,,,,,,,,,1732.0,59148.0,1.309,0.038,2619.0,0.058,0.087,11.5,tests performed,,,,,,,,,,,,98.15,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4068,ARG,South America,Argentina,2020-04-27,4003.0,111.0,151.714,197.0,5.0,8.714,88.57,2.456,3.357,4.359,0.111,0.193,1.16,,,,,,,,,2238.0,61386.0,1.358,0.05,2598.0,0.057,0.091,11.0,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4069,ARG,South America,Argentina,2020-04-28,4127.0,124.0,156.571,207.0,10.0,8.571,91.314,2.744,3.464,4.58,0.221,0.19,1.14,,,,,,,,,2943.0,64329.0,1.423,0.065,2605.0,0.058,0.086,11.6,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4070,ARG,South America,Argentina,2020-04-29,4285.0,158.0,163.0,214.0,7.0,8.857,94.81,3.496,3.607,4.735,0.155,0.196,1.13,,,,,,,,,3097.0,67426.0,1.492,0.069,2668.0,0.059,0.086,11.6,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4071,ARG,South America,Argentina,2020-04-30,4428.0,143.0,141.857,218.0,4.0,7.571,97.974,3.164,3.139,4.823,0.089,0.168,1.12,,,,,,,,,2856.0,70282.0,1.555,0.063,2688.0,0.059,0.087,11.5,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,-3.82
4072,ARG,South America,Argentina,2020-05-01,4532.0,104.0,132.143,225.0,7.0,7.0,100.275,2.301,2.924,4.978,0.155,0.155,1.12,,,,,,,,,3050.0,73332.0,1.623,0.067,2652.0,0.059,0.084,11.9,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4073,ARG,South America,Argentina,2020-05-02,4681.0,149.0,128.714,237.0,12.0,7.429,103.572,3.297,2.848,5.244,0.266,0.164,1.13,,,,,,,,,2295.0,75627.0,1.673,0.051,2602.0,0.058,0.079,12.7,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4074,ARG,South America,Argentina,2020-05-03,4783.0,102.0,127.286,246.0,9.0,7.714,105.828,2.257,2.816,5.443,0.199,0.171,1.15,,,,,,,,,2131.0,77758.0,1.72,0.047,2659.0,0.059,0.08,12.5,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4075,ARG,South America,Argentina,2020-05-04,4887.0,104.0,126.286,260.0,14.0,9.0,108.13,2.301,2.794,5.753,0.31,0.199,1.17,,,,,,,,,2865.0,80623.0,1.784,0.063,2748.0,0.061,0.075,13.3,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4076,ARG,South America,Argentina,2020-05-05,5020.0,133.0,127.571,264.0,4.0,8.143,111.072,2.943,2.823,5.841,0.089,0.18,1.2,,,,,,,,,4064.0,84687.0,1.874,0.09,2908.0,0.064,0.076,13.2,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4077,ARG,South America,Argentina,2020-05-06,5208.0,188.0,131.857,273.0,9.0,8.429,115.232,4.16,2.917,6.04,0.199,0.186,1.24,,,,,,,,,4085.0,88772.0,1.964,0.09,3049.0,0.067,0.077,13.0,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4078,ARG,South America,Argentina,2020-05-07,5371.0,163.0,134.714,282.0,9.0,9.143,118.839,3.607,2.981,6.24,0.199,0.202,1.27,,,,,,,,,3930.0,92702.0,2.051,0.087,3203.0,0.071,0.076,13.2,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4079,ARG,South America,Argentina,2020-05-08,5611.0,240.0,154.143,293.0,11.0,9.714,124.149,5.31,3.411,6.483,0.243,0.215,1.3,,,,,,,,,3679.0,96381.0,2.133,0.081,3293.0,0.073,0.079,12.7,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4080,ARG,South America,Argentina,2020-05-09,5776.0,165.0,156.429,300.0,7.0,9.0,127.8,3.651,3.461,6.638,0.155,0.199,1.33,,,,,,,,,3597.0,99978.0,2.212,0.08,3479.0,0.077,0.081,12.3,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4081,ARG,South America,Argentina,2020-05-10,6034.0,258.0,178.714,305.0,5.0,8.429,133.508,5.708,3.954,6.748,0.111,0.186,1.37,,,,,,,,,2283.0,102261.0,2.263,0.051,3500.0,0.077,0.084,11.9,tests performed,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4082,ARG,South America,Argentina,2020-05-11,6278.0,244.0,198.714,314.0,9.0,7.714,138.907,5.399,4.397,6.948,0.199,0.171,1.39,,,,,,,,,3676.0,105937.0,2.344,0.081,3616.0,0.08,0.089,11.2,tests performed,,,,,,,,,,,,94.44,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4083,ARG,South America,Argentina,2020-05-12,6563.0,285.0,220.429,319.0,5.0,7.857,145.213,6.306,4.877,7.058,0.111,0.174,1.4,,,,,,,,,3772.0,109709.0,2.427,0.083,3575.0,0.079,0.093,10.8,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4084,ARG,South America,Argentina,2020-05-13,6879.0,316.0,238.714,329.0,10.0,8.0,152.204,6.992,5.282,7.279,0.221,0.177,1.4,,,,,,,,,4360.0,114069.0,2.524,0.096,3614.0,0.08,0.097,10.3,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4085,ARG,South America,Argentina,2020-05-14,7134.0,255.0,251.857,353.0,24.0,10.143,157.847,5.642,5.573,7.81,0.531,0.224,1.4,,,,,,,,,4215.0,118284.0,2.617,0.093,3655.0,0.081,0.098,10.2,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4086,ARG,South America,Argentina,2020-05-15,7479.0,345.0,266.857,356.0,3.0,9.0,165.48,7.633,5.904,7.877,0.066,0.199,1.41,,,,,,,,,4417.0,122701.0,2.715,0.098,3760.0,0.083,0.103,9.7,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4087,ARG,South America,Argentina,2020-05-16,7805.0,326.0,289.857,363.0,7.0,9.0,172.693,7.213,6.413,8.032,0.155,0.199,1.42,,,,,,,,,3758.0,126459.0,2.798,0.083,3783.0,0.084,0.106,9.4,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4088,ARG,South America,Argentina,2020-05-17,8068.0,263.0,290.571,373.0,10.0,9.714,178.512,5.819,6.429,8.253,0.221,0.215,1.44,,,,,,,,,2811.0,129270.0,2.86,0.062,3858.0,0.085,0.106,9.4,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4089,ARG,South America,Argentina,2020-05-18,8371.0,303.0,299.0,382.0,9.0,9.714,185.216,6.704,6.616,8.452,0.199,0.215,1.46,,,,,,,,,4141.0,133411.0,2.952,0.092,3925.0,0.087,0.108,9.3,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4090,ARG,South America,Argentina,2020-05-19,8809.0,438.0,320.857,393.0,11.0,10.571,194.908,9.691,7.099,8.696,0.243,0.234,1.48,,,,,,,,,5605.0,139016.0,3.076,0.124,4187.0,0.093,0.109,9.2,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4091,ARG,South America,Argentina,2020-05-20,9283.0,474.0,343.429,403.0,10.0,10.571,205.395,10.488,7.599,8.917,0.221,0.234,1.49,,,,,,,,,5878.0,144894.0,3.206,0.13,4404.0,0.097,0.114,8.8,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4092,ARG,South America,Argentina,2020-05-21,9931.0,648.0,399.571,416.0,13.0,9.0,219.733,14.338,8.841,9.204,0.288,0.199,1.51,,,,,,,,,5919.0,150813.0,3.337,0.131,4647.0,0.103,0.122,8.2,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4093,ARG,South America,Argentina,2020-05-22,10649.0,718.0,452.857,433.0,17.0,11.0,235.619,15.886,10.02,9.581,0.376,0.243,1.5,,,,,,,,,5702.0,156515.0,3.463,0.126,4831.0,0.107,0.131,7.6,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4094,ARG,South America,Argentina,2020-05-23,11353.0,704.0,506.857,445.0,12.0,11.714,251.196,15.577,11.215,9.846,0.266,0.259,1.49,,,,,,,,,4814.0,161329.0,3.57,0.107,4981.0,0.11,0.137,7.3,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4095,ARG,South America,Argentina,2020-05-24,12076.0,723.0,572.571,452.0,7.0,11.286,267.193,15.997,12.669,10.001,0.155,0.25,1.46,,,,,,,,,3728.0,165057.0,3.652,0.082,5112.0,0.113,0.141,7.1,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4096,ARG,South America,Argentina,2020-05-25,12628.0,552.0,608.143,467.0,15.0,12.143,279.407,12.214,13.456,10.333,0.332,0.269,1.43,,,,,,,,,4168.0,169225.0,3.744,0.092,5116.0,0.113,0.145,6.9,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4097,ARG,South America,Argentina,2020-05-26,13228.0,600.0,631.286,484.0,17.0,13.0,292.682,13.276,13.968,10.709,0.376,0.288,1.39,,,,,,,,,4950.0,174175.0,3.854,0.11,5023.0,0.111,0.152,6.6,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4098,ARG,South America,Argentina,2020-05-27,13933.0,705.0,664.286,500.0,16.0,13.857,308.281,15.599,14.698,11.063,0.354,0.307,1.37,,,,,,,,,5980.0,180155.0,3.986,0.132,5037.0,0.111,0.156,6.4,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4099,ARG,South America,Argentina,2020-05-28,14702.0,769.0,681.571,508.0,8.0,13.143,325.296,17.015,15.08,11.24,0.177,0.291,1.35,,,,,,,,,6013.0,186168.0,4.119,0.133,5051.0,0.112,0.157,6.4,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4100,ARG,South America,Argentina,2020-05-29,15419.0,717.0,681.429,520.0,12.0,12.429,341.16,15.864,15.077,11.505,0.266,0.275,1.33,,,,,,,,,6834.0,193002.0,4.27,0.151,5212.0,0.115,0.155,6.5,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4101,ARG,South America,Argentina,2020-05-30,16214.0,795.0,694.429,528.0,8.0,11.857,358.75,17.59,15.365,11.683,0.177,0.262,1.32,,,,,,,,,5589.0,198591.0,4.394,0.124,5323.0,0.118,0.154,6.5,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,
4102,ARG,South America,Argentina,2020-05-31,16851.0,637.0,682.143,539.0,11.0,12.429,372.845,14.094,15.093,11.926,0.243,0.275,1.31,,,,,,,,,3830.0,202421.0,4.479,0.085,5338.0,0.118,0.155,6.5,tests performed,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,-6.26
